cve_id,exploit_name,service,port,auth_required,remote,severity,exploitability,label
CVE-2016-6483,vBulletin 5.2.2 - Server-Side Request Forgery,http,80,0,1,HIGH,3.9,2
CVE-2015-7808,vBulletin 5.x - Remote Code Execution,http,80,0,1,HIGH,10.0,2
CVE-2014-9463,vBulletin vBSEO 4.x - 'visitormessage.php' Remote Code Injection,http,80,1,1,HIGH,2.8,2
CVE-2014-10078,Vembu Storegrid Web Interface 4.4.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,2.8,2
CVE-2014-10079,Vembu Storegrid Web Interface 4.4.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,3.9,2
CVE-2014-3962,Videos Tube 1.0 - Multiple SQL Injections,http,80,0,1,HIGH,10.0,2
CVE-2017-6086,ViMbAdmin 3.0.15 - Multiple Cross-Site Request Forgery Vulnerabilities,http,80,0,1,HIGH,2.8,2
CVE-2014-1222,vTiger CRM 5.4.0/6.0 RC/6.0.0 GA - 'browse.php' Local File Inclusion,http,80,1,1,MEDIUM,8.0,2
CVE-2015-6000,vTiger CRM 6.3.0 - (Authenticated) Remote Code Execution,http,80,1,1,HIGH,2.8,2
CVE-2016-1713,vTiger CRM 6.3.0 - (Authenticated) Remote Code Execution,http,80,1,0,HIGH,1.3,2
CVE-2018-12979,WAGO e!DISPLAY 7300T - Multiple Vulnerabilities,http,80,1,1,MEDIUM,2.8,2
CVE-2018-12980,WAGO e!DISPLAY 7300T - Multiple Vulnerabilities,http,80,1,1,HIGH,2.8,2
CVE-2018-12981,WAGO e!DISPLAY 7300T - Multiple Vulnerabilities,http,80,1,1,MEDIUM,2.3,2
CVE-2014-2846,WD Arkeia Virtual Appliance 10.2.9 - Local File Inclusion,http,80,0,1,HIGH,10.0,2
CVE-2014-3119,web2Project 3.1 - Multiple Vulnerabilities,http,80,1,1,HIGH,2.8,2
CVE-2014-5258,webEdition 6.3.8.0 (SVN-Revision: 6985) - Directory Traversal,http,80,1,1,MEDIUM,8.0,2
CVE-2019-8404,Webiness Inventory 2.3 - 'ProductModel' Arbitrary File Upload,http,80,1,1,MEDIUM,1.2,2
CVE-2017-17592,Website Auction Marketplace 2.0.5 - 'cat_id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2014-9242,WebsiteBaker 2.8.3 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2014-9243,WebsiteBaker 2.8.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-4306,WebTitan 4.01 (Build 68) - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-4307,WebTitan 4.01 (Build 68) - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2013-6041,Webuzo 2.1.3 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2013-6042,Webuzo 2.1.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2013-6043,Webuzo 2.1.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2006-4198,Wheatblog 1.1 - 'session.php' Remote File Inclusion,http,80,0,1,MEDIUM,4.9,2
CVE-2018-11512,wityCMS 0.6.1 - Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-14029,WityCMS 0.6.2 - Cross-Site Request Forgery (Password Change),http,80,0,1,HIGH,2.8,2
CVE-2015-6567,Wolf CMS - Arbitrary File Upload / Execution,http,80,1,1,HIGH,2.8,2
CVE-2015-6568,Wolf CMS - Arbitrary File Upload / Execution,http,80,1,1,HIGH,2.8,2
CVE-2018-8813,WolfCMS 0.8.3.1 - Open Redirection,http,80,1,1,MEDIUM,1.7,2
CVE-2016-6896,WordPress Core 4.5.3 - Directory Traversal / Denial of Service,http,80,1,1,HIGH,2.8,2
CVE-2016-6897,WordPress Core 4.5.3 - Directory Traversal / Denial of Service,http,80,0,1,MEDIUM,2.8,2
CVE-2014-8603,WordPress Plugin / Joomla! Component XCloner - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2014-8604,WordPress Plugin / Joomla! Component XCloner - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-8605,WordPress Plugin / Joomla! Component XCloner - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-8606,WordPress Plugin / Joomla! Component XCloner - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2014-8607,WordPress Plugin / Joomla! Component XCloner - Multiple Vulnerabilities,http,80,0,0,LOW,3.9,3
CVE-2014-1854,WordPress Plugin AdRotate 3.9.4 - 'clicktracker.ph?track' SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2018-11525,WordPress Plugin Advanced Order Export For WooCommerce < 1.5.4 - CSV Injection,http,80,0,0,HIGH,1.8,2
CVE-2014-2674,WordPress Plugin Ajax Pagination 1.1 - Local File Inclusion,http,80,0,1,HIGH,3.9,2
CVE-2018-13832,WordPress Plugin All In One Favicon 4.6 - (Authenticated) Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2014-6242,WordPress Plugin All In One WP Security 3.8.2 - SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2018-1002000,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,HIGH,1.2,2
CVE-2018-1002001,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-1002002,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-1002003,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-1002004,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-1002005,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-1002006,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-1002007,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-1002008,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-1002009,WordPress Plugin Arigato Autoresponder and Newsletter 2.5 - Blind SQL Injection / Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2015-4455,WordPress Plugin Aviary Image Editor Addon For Gravity Forms 3.0 Beta - Arbitrary File Upload,http,80,0,1,CRITICAL,3.9,2
CVE-2018-20556,WordPress Plugin Booking Calendar 8.4.3 - (Authenticated) SQL Injection,http,80,1,1,HIGH,2.8,2
CVE-2014-1889,WordPress Plugin BuddyPress 1.9.1 - Privilege Escalation,http,80,1,1,MEDIUM,2.8,2
CVE-2018-7747,WordPress Plugin Caldera Forms 1.5.9.1 - Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2013-5977,WordPress Plugin Cart66 1.5.1.14 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2013-5978,WordPress Plugin Cart66 1.5.1.14 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,2.8,2
CVE-2014-9305,WordPress Plugin Cart66 Lite eCommerce 1.5.1.17 - Blind SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2015-4127,WordPress Plugin church_admin 0.800 - Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2018-11526,WordPress Plugin Comments Import & Export < 2.0.4 - CSV Injection,http,80,0,0,HIGH,1.8,2
CVE-2018-9035,WordPress Plugin Contact Form 7 to Database Extension 2.10.32 - CSV Injection,http,80,0,1,CRITICAL,2.8,2
CVE-2015-6965,WordPress Plugin Contact Form Generator 2.0.1 - Multiple Cross-Site Request Forgery Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-5533,WordPress Plugin Count Per Day 3.4 - SQL Injection,http,80,1,1,HIGH,1.2,2
CVE-2014-8586,WordPress Plugin CP Multi View Event Calendar 1.01 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-7235,WordPress Plugin CP Reservation Calendar 1.1.6 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2014-9119,WordPress Plugin DB Backup - Arbitrary File Download,http,80,0,1,MEDIUM,10.0,2
CVE-2014-5345,WordPress Plugin Disqus 2.7.5 - Cross-Site Request Forgery (Admin Persistent) / Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2014-5346,WordPress Plugin Disqus 2.7.5 - Cross-Site Request Forgery (Admin Persistent) / Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2014-5347,WordPress Plugin Disqus 2.7.5 - Cross-Site Request Forgery (Admin Persistent) / Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2019-15889,WordPress Plugin Download Manager 2.9.93 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2014-9262,WordPress Plugin Duplicator 0.5.8 - Privilege Escalation,http,80,0,1,HIGH,3.9,2
CVE-2018-7543,WordPress Plugin Duplicator 1.2.32 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2015-2084,WordPress Plugin Easy Social Icons 1.2.2 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,8.6,2
CVE-2015-4614,WordPress Plugin Easy2Map 1.24 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-4616,WordPress Plugin Easy2Map 1.24 - SQL Injection,http,80,0,1,MEDIUM,10.0,2
CVE-2015-4010,WordPress Plugin Encrypted Contact Form 1.0.4 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,8.6,2
CVE-2015-4018,WordPress Plugin FeedWordPress 2015.0426 - SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2015-4084,WordPress Plugin Free Counter 1.1 - Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2014-5201,WordPress Plugin Gallery Objects 0.4 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-4066,WordPress Plugin GigPress 2.3.8 - SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2014-9173,WordPress Plugin Google Document Embedder 2.5.14 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2019-9618,WordPress Plugin GraceMedia Media Player 1.0 - Local File Inclusion,http,80,0,1,CRITICAL,3.9,2
CVE-2014-7153,WordPress Plugin Huge-IT Image Gallery 1.0.1 - (Authenticated) SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2014-3842,WordPress Plugin iMember360 3.8.012 < 3.9.001 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-3848,WordPress Plugin iMember360 3.8.012 < 3.9.001 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-3849,WordPress Plugin iMember360 3.8.012 < 3.9.001 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-8948,WordPress Plugin iMember360 3.8.012 < 3.9.001 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-8949,WordPress Plugin iMember360 3.8.012 < 3.9.001 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,6.8,2
CVE-2019-15092,WordPress Plugin Import Export WordPress Users 1.3.1 - CSV Injection,http,80,1,0,HIGH,1.3,2
CVE-2018-12636,WordPress Plugin iThemes Security < 7.0.3 - SQL Injection,http,80,1,1,HIGH,1.2,2
CVE-2015-2321,WordPress Plugin Job Manager 0.7.22 - Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2019-14348,WordPress Plugin JoomSport 3.3 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2015-4064,WordPress Plugin Landing Pages 1.8.4 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2015-4065,WordPress Plugin Landing Pages 1.8.4 - Multiple Vulnerabilities,http,80,1,1,LOW,6.8,3
CVE-2019-13344,WordPress Plugin Like Button 1.6.0 - Authentication Bypass,http,80,0,1,MEDIUM,3.9,2
CVE-2018-16299,WordPress Plugin Localize My Post 1.0 - Local File Inclusion,http,80,0,1,HIGH,3.9,2
CVE-2014-6312,WordPress Plugin Login Widget With ShortCode 3.1.1 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-6805,WordPress Plugin MDC Private Message 1.0.0 - Persistent Cross-Site Scripting,http,80,1,1,LOW,6.8,3
CVE-2018-19040,WordPress Plugin Media File Manager 1.4.2 - Directory Traversal / Cross-Site Scripting,http,80,0,1,MEDIUM,3.9,2
CVE-2018-19041,WordPress Plugin Media File Manager 1.4.2 - Directory Traversal / Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2018-19042,WordPress Plugin Media File Manager 1.4.2 - Directory Traversal / Cross-Site Scripting,http,80,0,1,MEDIUM,3.9,2
CVE-2018-19043,WordPress Plugin Media File Manager 1.4.2 - Directory Traversal / Cross-Site Scripting,http,80,0,1,MEDIUM,3.9,2
CVE-2015-4062,WordPress Plugin NewStatPress 0.9.8 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2015-4063,WordPress Plugin NewStatPress 0.9.8 - Multiple Vulnerabilities,http,80,1,1,LOW,6.8,3
CVE-2014-8800,WordPress Plugin Nextend Facebook Connect 1.4.59 - Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2018-19287,WordPress Plugin Ninja Forms 3.3.17 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2014-8801,WordPress Plugin Paid Memberships Pro 1.7.14.2 - Directory Traversal,http,80,0,1,MEDIUM,10.0,2
CVE-2014-3961,WordPress Plugin Participants Database 1.5.4.8 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2014-9312,WordPress Plugin Photo Gallery 1.2.5 - Unrestricted Arbitrary File Upload,http,80,1,1,HIGH,2.8,2
CVE-2019-16117,WordPress Plugin Photo Gallery 1.5.34 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2019-16118,WordPress Plugin Photo Gallery 1.5.34 - Cross-Site Scripting (2),http,80,0,1,MEDIUM,2.8,2
CVE-2019-16119,WordPress Plugin Photo Gallery 1.5.34 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2014-8802,WordPress Plugin Pie Register 2.0.13 - Privilege Escalation,http,80,0,1,MEDIUM,10.0,2
CVE-2015-1365,WordPress Plugin Pixarbay Images 2.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2015-1366,WordPress Plugin Pixarbay Images 2.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-1375,WordPress Plugin Pixarbay Images 2.3 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-1376,WordPress Plugin Pixarbay Images 2.3 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2018-15877,WordPress Plugin Plainview Activity Monitor 20161228 - (Authenticated) Command Injection,http,80,1,1,HIGH,2.8,2
CVE-2014-2598,WordPress Plugin Quick Page/Post Redirect 5.0.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2018-9034,WordPress Plugin Relevanssi 4.0.4 - Reflected Cross-Site Scripting,http,80,1,1,MEDIUM,2.3,2
CVE-2015-4414,WordPress Plugin SE HTML5 Album Audio Player 1.1.0 - Directory Traversal,http,80,0,1,MEDIUM,10.0,2
CVE-2014-9311,WordPress Plugin Shareaholic 7.6.0.3 - Cross-Site Scripting,http,80,1,1,LOW,6.8,3
CVE-2014-9308,WordPress Plugin Shopping Cart 3.0.4 - Unrestricted Arbitrary File Upload,http,80,1,1,MEDIUM,8.0,2
CVE-2015-2826,WordPress Plugin Simple Ads Manager - Information Disclosure,http,80,0,1,MEDIUM,3.9,2
CVE-2015-2824,WordPress Plugin Simple Ads Manager - Multiple SQL Injections,http,80,0,1,HIGH,10.0,2
CVE-2015-2825,WordPress Plugin Simple Ads Manager 2.5.94 - Arbitrary File Upload,http,80,0,1,HIGH,10.0,2
CVE-2019-14328,WordPress Plugin Simple Membership 3.8.4 - Cross-Site Request Forgery,http,80,0,1,HIGH,2.8,2
CVE-2014-4717,WordPress Plugin Simple Share Buttons Adder 4.4 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2018-7422,WordPress Plugin Site Editor 1.1.1 - Local File Inclusion,http,80,0,1,HIGH,3.9,2
CVE-2014-5460,WordPress Plugin Slideshow Gallery 1.4.6 - Arbitrary File Upload,http,80,1,1,MEDIUM,8.0,2
CVE-2014-9178,WordPress Plugin SP Client Document Manager 2.4.1 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2014-9179,WordPress Plugin SupportEzzy Ticket System 1.2.5 - Persistent Cross-Site Scripting,http,80,1,1,MEDIUM,8.0,2
CVE-2015-2090,WordPress Plugin Survey and Poll 1.1 - Blind SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-5471,WordPress Plugin Swim Team 1.44.10777 - Arbitrary File Download,http,80,0,1,MEDIUM,3.9,2
CVE-2018-10752,WordPress Plugin Tagregator 0.6 - Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2015-3300,WordPress Plugin TheCartPress 1.3.9 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-3301,WordPress Plugin TheCartPress 1.3.9 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2015-3302,WordPress Plugin TheCartPress 1.3.9 - Multiple Vulnerabilities,http,80,0,1,HIGH,3.9,2
CVE-2015-3986,WordPress Plugin TheCartPress 1.3.9 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-2559,WordPress Plugin Twitget 3.3.1 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-2995,WordPress Plugin Twitget 3.3.1 - Multiple Vulnerabilities,http,80,1,1,LOW,6.8,3
CVE-2019-14470,WordPress Plugin UserPro 4.9.32 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2014-9097,WordPress Plugin Video Gallery 2.5 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2014-9098,WordPress Plugin Video Gallery 2.5 - Multiple Vulnerabilities,http,80,1,1,LOW,6.8,3
CVE-2014-1905,WordPress Plugin VideoWhisper 4.27.3 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2014-1906,WordPress Plugin VideoWhisper 4.27.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-1907,WordPress Plugin VideoWhisper 4.27.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-1908,WordPress Plugin VideoWhisper 4.27.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2018-16283,WordPress Plugin Wechat Broadcast 1.2.0 - Local File Inclusion,http,80,0,1,CRITICAL,3.9,2
CVE-2019-6780,WordPress Plugin Wisechat 2.6.3 - Reverse Tabnabbing,http,80,0,1,MEDIUM,2.8,2
CVE-2018-20782,WordPress Plugin WooCommerce - GloBee (cryptocurrency) Payment Gateway 1.1.1 - Payment Bypass / Unauthorized Order Status Spoofing,http,80,0,1,HIGH,3.9,2
CVE-2019-1010124,WordPress Plugin WooCommerce Product Feed 2.2.18 - Cross-Site Scripting,http,80,1,1,MEDIUM,2.3,2
CVE-2015-5468,WordPress Plugin WP E-Commerce Shop Styling 2.5 - Arbitrary File Download,http,80,0,1,HIGH,3.9,2
CVE-2014-9308,WordPress Plugin WP EasyCart - Unrestricted Arbitrary File Upload (Metasploit),http,80,1,1,MEDIUM,8.0,2
CVE-2018-8719,WordPress Plugin WP Security Audit Log 3.1.1 - Sensitive Information Disclosure,http,80,0,1,MEDIUM,3.9,2
CVE-2015-3325,WordPress Plugin WP Symposium 15.1 - '&show=' SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-6522,WordPress Plugin WP Symposium 15.1 - 'get_album_item.php' SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2019-9879,WordPress Plugin WPGraphQL 0.2.3 - Multiple Vulnerabilities,http,80,0,1,CRITICAL,3.9,2
CVE-2019-9880,WordPress Plugin WPGraphQL 0.2.3 - Multiple Vulnerabilities,http,80,0,1,CRITICAL,3.9,2
CVE-2019-9881,WordPress Plugin WPGraphQL 0.2.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,3.9,2
CVE-2015-2314,WordPress Plugin WPML 3.1.9 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-2315,WordPress Plugin WPML 3.1.9 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-2791,WordPress Plugin WPML 3.1.9 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-2340,WordPress Plugin XCloner 3.1.0 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,8.6,2
CVE-2015-4153,WordPress Plugin zM Ajax Login & Register 1.0.9 - Local File Inclusion,http,80,0,1,MEDIUM,10.0,2
CVE-2015-4465,WordPress Plugin zM Ajax Login & Register 1.0.9 - Local File Inclusion,http,80,0,1,MEDIUM,8.6,2
CVE-2013-5692,X2CRM 3.4.1 - Multiple Vulnerabilities,http,80,1,1,HIGH,6.8,2
CVE-2013-5693,X2CRM 3.4.1 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-5074,X2Engine 4.2 - Arbitrary File Upload,http,80,0,1,HIGH,10.0,2
CVE-2015-5075,X2Engine 4.2 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,8.6,2
CVE-2013-2586,XAMPP 1.8.1 - 'lang.php?WriteIntoLocalDisk method' Local Write Access,http,80,0,1,MEDIUM,8.6,2
CVE-2019-8923,XAMPP 5.6.8 - SQL Injection / Persistent Cross-Site Scripting,http,80,0,1,CRITICAL,3.9,2
CVE-2019-8924,XAMPP 5.6.8 - SQL Injection / Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2014-2579,XCloner Standalone 3.5 - Cross-Site Request Forgery,http,80,0,1,HIGH,4.9,2
CVE-2014-2996,XCloner Standalone 3.5 - Cross-Site Request Forgery,http,80,1,1,HIGH,3.9,2
CVE-2015-3141,Xeams 4.5 Build 5755 - Multiple Vulnerabilities,other,5272,0,1,MEDIUM,8.6,2
CVE-2014-8429,xEpan 1.0.1 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,8.6,2
CVE-2014-5520,XRms - Blind SQL Injection / Command Execution,http,80,0,1,HIGH,10.0,2
CVE-2014-5521,XRms - Blind SQL Injection / Command Execution,http,80,1,1,MEDIUM,8.0,2
CVE-2015-7567,Yeager CMS 1.2.1 - Multiple Vulnerabilities,http,80,0,1,CRITICAL,3.9,2
CVE-2015-7568,Yeager CMS 1.2.1 - Multiple Vulnerabilities,http,80,0,1,CRITICAL,3.9,2
CVE-2015-7569,Yeager CMS 1.2.1 - Multiple Vulnerabilities,http,80,1,1,HIGH,2.8,2
CVE-2015-7570,Yeager CMS 1.2.1 - Multiple Vulnerabilities,http,80,0,1,HIGH,3.9,2
CVE-2015-7571,Yeager CMS 1.2.1 - Multiple Vulnerabilities,http,80,0,0,HIGH,1.8,2
CVE-2018-13045,Yeswiki Cercopitheque - 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17630,Yoga Class Script 1.0 - 'list?city' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2019-14430,YouPHPTube 7.2 - 'userCreate.json.php' SQL Injection,http,80,0,1,MEDIUM,3.9,2
CVE-2013-5572,Zabbix 2.0.5 - Cleartext ldap_bind_Password Password Disclosure (Metasploit),http,80,1,1,LOW,6.8,3
CVE-2015-8352,Zen Cart 1.5.4 - Local File Inclusion,http,80,0,1,CRITICAL,3.9,2
CVE-2015-5591,ZenPhoto 1.4.8 - Multiple Vulnerabilities,http,80,1,1,HIGH,1.2,2
CVE-2015-5594,ZenPhoto 1.4.8 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,2.8,2
CVE-2015-5595,ZenPhoto 1.4.8 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,2.8,2
CVE-2014-4034,ZeroCMS 1.0 - 'zero_view_article.php' SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2018-13980,Zeta Producer Desktop CMS 14.2.0 - Remote Code Execution / Local File Disclosure,http,80,1,0,MEDIUM,1.8,2
CVE-2018-13981,Zeta Producer Desktop CMS 14.2.0 - Remote Code Execution / Local File Disclosure,http,80,0,1,CRITICAL,3.9,2
CVE-2010-5322,Zeuscart 4.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-2182,Zeuscart 4.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-2183,Zeuscart 4.0 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-2184,Zeuscart 4.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-9235,Zoph 0.9.1 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2014-9236,Zoph 0.9.1 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2019-9082,zzzphp CMS 1.6.1 - Cross-Site Request Forgery,http,80,0,1,HIGH,2.8,1
CVE-2017-6326,Symantec Messaging Gateway 10.6.2-7 - Remote Code Execution (Metasploit),https,443,0,1,CRITICAL,3.9,2
CVE-2016-6186,Django CMS 3.3.0 - Editor Snippet Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2016-2098,Ruby on Rails ActionPack Inline ERB - Code Execution (Metasploit),http,80,0,1,HIGH,3.9,2
CVE-2019-10226,Fat Free CRM 0.19.0 - HTML Injection,http,80,0,1,MEDIUM,2.8,2
CVE-2016-4340,GitLab - 'impersonate' Feature Privilege Escalation,http,80,1,1,HIGH,2.8,2
CVE-2004-0396,CVS - Remote Entry Line Root Heap Overflow,other,2401,0,1,HIGH,10.0,2
CVE-2001-0010,ISC BIND 8.2.x - 'TSIG' Remote Stack Overflow (3),dns,53,0,1,HIGH,10.0,2
CVE-1999-0744,Netscape Enterprise Server 4.0/sparc/SunOS 5.7 - Remote Command Execution,http,80,0,1,HIGH,10.0,2
CVE-2007-0882,Solaris 10/11 Telnet - Remote Authentication Bypass (Metasploit),telnet,23,0,1,HIGH,10.0,2
CVE-2001-0797,Solaris 2.5.1/2.6/7/8 rlogin (SPARC) - '/bin/login' Remote Buffer Overflow,rlogin,513,0,1,HIGH,10.0,2
CVE-2001-0803,Solaris 8 dtspcd - Remote Heap Overflow (Metasploit),other,6112,0,1,HIGH,10.0,2
CVE-2001-1583,Solaris 8.0 LPD - Command Execution (Metasploit),other,515,0,1,HIGH,10.0,2
